PersonId,Theta
1506,1.3571129432
1507,-0.180476112
1508,-0.479462398
1509,1.7987386191
1510,1.628015421
1511,0.2299789449
1512,-0.384236904
1513,-0.047858408
1514,-1.529268628
1515,-0.901163708
1516,-0.459215912
1517,-0.86597562
1518,0.3380489475
1519,0.1387521689
1520,-0.787597384
1521,-0.031730056
1522,1.9944445548
1523,-0.656476608
1524,-0.998254144
1525,-0.115281749
1526,0.3418553864
1527,1.0692421823
1528,-0.807077043
1529,0.3321789427
1530,-0.541214703
1531,-0.613435726
1532,-1.026786869
1533,1.2489289345
1534,-0.018116096
1535,-0.693618274
1536,-1.938428586
1537,-0.480685955
1538,0.7207285834
1539,1.2480430604
1540,-0.27742121
1541,2.3021952091
1542,-0.219196772
1543,0.2627543047
1544,-1.464196041
1545,-0.027202298
1546,0.9692602708
1547,-0.194079017
1548,2.6977334392
1549,0.3546998735
1550,1.5737022044
1551,-0.783721817
1552,0.9775495905
1553,-0.602123845
1554,-0.560733635
1555,-1.458180996
1556,-0.630872349
1557,1.2989430036
1558,-0.471512331
1559,0.401735498
1560,1.6461297787
1561,-1.578751216
1562,0.0617044488
1563,-1.408618477
1564,0.9494404169
1565,-0.013671341
1566,-0.831097824
1567,-0.564159787
1568,-0.556129072
1569,-0.363702243
1570,-0.175903473
1571,1.197070508
1572,0.4163942065
1573,-0.143058331
1574,0.2979487241
1575,-0.8611194
1576,0.2798050775
1577,-0.897031794
1578,2.2065430962
1579,-0.098090338
1580,0.6434252699
1581,-2.017631352
1582,-0.948971689
1583,-0.196209727
1584,-2.443214187
1585,1.7288114993
1586,0.8736854895
1587,-0.376553123
1588,-0.645898918
1589,-0.061073923
1590,0.8110338237
1591,1.5807500926
1592,-0.458737657
1593,0.0856295029
1594,1.4997491028
1595,0.8980771
1596,-0.298734864
1597,0.0028708978
1598,2.1125118703
1599,0.4349542798
1600,0.6300339495
1601,0.1273203901
1602,-0.284547768
1603,0.8344758891
1604,-0.386515828
1605,-1.257499783
1606,0.7079367382
1607,-0.630515632
1608,-0.234910293
1609,0.3869120433
1610,-0.816775709
1611,-0.843226183
1612,0.7079730278
1613,0.4654128535
1614,-1.291431861
1615,0.3247265355
1616,1.3191639009
1617,-0.176378954
1618,-0.854601978
1619,0.6727013205
1620,-1.180429717
1621,-0.051702771
1622,-0.846839207
1623,1.7811029406
1624,0.9600724888
1625,-1.288288253
1626,0.2493507878
1627,0.177355059
1628,0.0033779173
1629,0.0326948948
1630,0.051392018
1631,1.7843513544
1632,-0.736867034
1633,-1.032857532
1634,-0.927076274
1635,-0.428297799
1636,0.4008406774
1637,1.3061010303
1638,0.4483779974
1639,0.3548825373
1640,-0.730074501
1641,-0.977954447
1642,-0.736837928
1643,0.5193096156
1644,-1.961230013
1645,-1.258301676
1646,-0.836579759
1647,0.2162483318
1648,1.0679751073
1649,0.7568039717
1650,0.7768756418
1651,-0.932738786
1652,-0.794623645
1653,1.48821089
1654,0.4102129735
1655,-0.572474144
1656,-0.171834708
1657,0.1497372246
1658,-0.893470834
1659,0.7341302291
1660,-1.522776262
1661,-0.555470556
1662,1.043980213
1663,1.5152402033
1664,-0.844114902
1665,0.7154935474
1666,-0.354516401
1667,0.8095725245
1668,-1.507064604
1669,0.4633078814
1670,0.416936203
1671,-0.07845229
1672,-0.66669802
1673,1.8937418671
1674,-0.827076718
1675,-0.980064864
1676,2.1034359023
1677,0.0810162519
1678,0.7906297614
1679,-0.164921068
1680,0.3729290529
1681,-0.912987937
1682,-1.083087161
1683,0.7833464992
1684,1.1967445974
1685,0.3971638776
1686,-0.967549056
1687,-1.056026931
1688,-0.904198869
1689,-0.381546534
1690,-1.21948181
1691,-0.354143491
1692,-0.818087453
1693,-1.885799187
1694,0.3156781902
1695,0.926109403
1696,-1.040994335
1697,0.5047292659
1698,0.3681914058
1699,0.5408549369
1700,-1.314494388
1701,-0.339123758
1702,-1.350481379
1703,-0.103039262
1704,-0.84153757
1705,-1.597376768
1706,-0.147261294
1707,0.4167662937
1708,0.7806376413
1709,-0.683440987
1710,0.7151148265
1711,-0.493994075
1712,2.4714821691
1713,0.3668577332
1714,-0.114135494
1715,-0.227498193
1716,1.619080809
1717,1.8111062726
1718,-0.103971705
1719,0.5715007163
1720,0.2844786797
1721,-0.494904232
1722,0.9347225882
1723,-0.795420783
1724,0.5657710393
1725,-0.323341303
1726,-0.423787054
1727,1.2635947913
1728,-1.852096332
1729,-0.711579778
1730,1.1320102723
1731,-0.061884125
1732,-0.144308855
1733,1.4110983933
1734,-0.844465504
1735,0.5719931334
1736,0.2685157533
1737,-1.496989713
1738,0.3004745924
1739,0.9010336735
1740,-0.499509047
1741,-0.666136168
1742,-1.550707989
1743,-1.536539492
1744,-0.771597937
1745,-0.741671692
1746,0.131490096
1747,-0.882799071
1748,-1.057836873
1749,-0.204377363
1750,2.0293124768
1751,0.7402660779
1752,-0.9992183
1753,0.1474550888
1754,0.1628375426
1755,-0.484514216
1756,2.8462587846
1757,-0.662208881
1758,-0.729364937
1759,0.5188170257
1760,-1.216645547
1761,-0.292624994
1762,1.0621935334
1763,-0.628675463
1764,0.1964547691
1765,-0.752998475
1766,-0.14196322
1767,0.8902122049
1768,-0.445336336
1769,0.2894145855
1770,1.4236719524
1771,-0.301825075
1772,-0.747980921
1773,-0.437848111
1774,0.1027824225
1775,-0.089913197
1776,-1.516952118
1777,0.7514756101
1778,0.0106070863
1779,1.2841506778
1780,0.6520458255
1781,-0.048595666
1782,-0.840908136
1783,-0.102484945
1784,0.0435026023
1785,-0.205072833
1786,0.5847320623
1787,-0.377261641
1788,0.9774125126
1789,0.4297767232
1790,-0.319155722
1791,0.3770756404
1792,-0.233844157
1793,0.2720161372
1794,-0.264147124
1795,0.7894608867
1796,-1.202981068
1797,-1.53209117
1798,0.3015520924
1799,0.0997892334
1800,0.7842118208
1801,0.6495524273
1802,0.6786334558
1803,0.8374604706
1804,-0.840696294
1805,-0.387540709
1806,0.543609699
1807,-0.638757975
1808,-1.269822143
1809,-0.230172249
1810,-0.491357001
1811,0.0153502682
1812,1.2155924869
1813,-0.626313964
1814,-1.769393238
1815,0.5524678093
1816,0.5244224323
1817,-0.298133543
1818,-0.509649939
1819,-0.261883715
1820,0.7454825966
1821,0.935606692
1822,-0.609163363
1823,0.7368326196
1824,1.0903663886
1825,0.1717216627
1826,0.9030047336
1827,-0.033511364
1828,-0.615788316
1829,-0.500925414
1830,0.590201173
1831,1.4557128681
1832,-0.014063084
1833,1.7875702499
1834,-1.507954328
1835,-0.199524419
1836,-2.546293159
1837,-0.409511952
1838,0.8232519719
1839,-1.955371542
1840,-0.416553511
1841,0.1825389016
1842,1.6193776599
1843,-0.673622627
1844,1.6011455403
1845,0.5239782699
1846,0.2820723443
1847,-2.243157153
1848,0.9324704492
1849,0.6302651872
1850,1.890479703
1851,-1.400974684
1852,0.1891401063
1853,0.9963372015
1854,-0.734562882
1855,2.0965661642
1856,0.9397380289
1857,-0.774545634
1858,-1.237228423
1859,1.7890295399
1860,-0.188345763
1861,0.5701887775
1862,0.2331045918
1863,1.5295299333
1864,-1.67913994
1865,-1.41494475
1866,-1.681632551
1867,-0.392073885
1868,0.5287715227
1869,0.5546420233
1870,0.0968325993
1871,0.2949567308
1872,1.4433369559
1873,-0.92488233
1874,0.3424018981
1875,-0.295152991
1876,-1.376414318
1877,-0.221457661
1878,1.3479470985
1879,0.1372595787
1880,-0.03186352
1881,-0.05968801
1882,-0.323727196
1883,0.862540616
1884,-0.67108968
1885,0.9856156231
1886,1.3799021063
1887,-1.103235224
1888,-0.547220266
1889,1.0702640627
1890,-2.118140953
1891,-1.248730245
1892,-0.34637985
1893,0.4051267413
1894,-0.416985323
1895,0.4164053282
1896,1.3892610051
1897,-0.313236941
1898,-0.43442096
1899,-1.677141919
1900,0.4944157862
1901,0.1475468303
1902,0.9646027062
1903,-0.975211729
1904,-0.506093428
1905,1.0242605244
1906,-0.777299158
1907,1.1838093147
1908,-0.453513282
1909,0.6718866446
1910,-0.622136375
1911,-0.935176446
1912,0.1645258309
1913,-0.440347027
1914,-0.96730353
1915,0.2498807571
1916,1.9667667454
1917,-0.967790556
1918,-1.174474123
1919,-0.835354226
1920,-1.438526785
1921,-1.423986821
1922,0.4827099009
1923,-0.380510478
1924,1.0927834544
1925,1.0780614575
1926,-0.643900249
1927,0.4326299174
1928,-2.153755539
1929,1.3242908968
1930,-0.187524191
1931,0.0415563027
1932,0.4093176442
1933,-0.942862951
1934,0.9941400791
1935,-0.098587794
1936,-0.730510562
1937,-1.231142789
1938,0.1345636672
1939,0.6688145726
1940,-0.095235513
1941,-1.127949246
1942,-0.437935676
1943,0.6376341173
1944,1.1352109142
1945,0.0865562858
1946,-0.855071998
1947,-0.848737433
1948,-1.108876907
1949,0.7553682144
1950,-2.047517831
1951,0.0532654114
1952,-0.834935644
1953,0.469494433
1954,-1.064135424
1955,2.1392286872
1956,-0.252705902
1957,-2.248170856
1958,-1.001851242
1959,-0.575259785
1960,0.0934010679
1961,0.5650448336
1962,-0.886268691
1963,0.4400641322
1964,-0.066593827
1965,0.6758507683
1966,0.3072400163
1967,-1.455246747
1968,0.1617431635
1969,-1.011571898
1970,0.4516217029
1971,0.2746859568
1972,0.7969359242
1973,0.6413158843
1974,-0.986054654
1975,0.4271995413
1976,0.680551623
1977,-0.298807079
1978,0.6891638172
1979,-0.469909069
1980,0.5698837973
1981,1.1425469317
1982,2.7041986212
1983,0.7752267911
1984,-0.547014275
1985,1.7755143588
1986,-0.47982744
1987,0.5778858794
1988,-0.539168593
1989,0.7373198253
1990,-0.356068711
1991,0.4428932326
1992,0.4272152398
1993,-0.793061836
1994,0.2434061976
1995,0.6398285899
1996,-1.326113267
1997,-0.193407146
1998,-1.062846705
1999,0.6679734218
2000,-0.081843596
2001,-0.111547576
2002,-1.944282009
2003,-0.710803817
2004,-0.603827019
2005,0.0525034764
2006,-1.528179169
2007,0.5711092178
2008,-1.644003135
2009,0.1035740439
2010,0.0095352368
2011,-0.069794814
2012,-0.268485798
2013,-0.073202516
2014,-1.404299416
2015,1.003222145
2016,-0.003564221
2017,-0.334445432
2018,-0.941250014
2019,-1.077790739
2020,-1.124233728
2021,-0.054965828
2022,0.6829730217
2023,0.2333523196
2024,1.587499176
2025,0.6167487369
2026,0.6860511048
2027,-1.991677897
2028,-0.495961289
2029,-1.331881525
2030,-0.155757635
2031,-1.920886137
2032,-1.789835886
2033,-0.420046834
2034,-1.024189334
2035,0.9501839589
2036,-0.809390701
2037,0.7351929134
2038,1.0198599596
2039,-1.754506278
2040,0.20536949
2041,-0.751935767
2042,-0.063237751
2043,-0.235111658
2044,0.2049507868
2045,-0.560400239
2046,2.9892562478
2047,-1.67860908
2048,-0.828434473
2049,-0.324651078
2050,-0.750462551
2051,-1.519752733
2052,-0.1195979
2053,-0.64960606
2054,0.1710858578
2055,0.5225035766
2056,0.09587401
2057,0.7607115961
2058,0.6796493626
2059,0.0090296152
2060,1.1569275327
2061,-0.254239384
2062,1.8967768759
2063,-0.402638252
2064,-0.952461723
2065,0.1660359792
2066,-1.037636329
2067,-0.052529367
2068,1.0463406867
2069,0.2819329605
2070,-1.018017195
2071,-1.260224694
2072,-1.127904694
2073,0.3516977112
2074,-0.149014052
2075,-0.078757835
2076,-0.434020101
2077,-1.5190076
2078,0.3042694625
2079,-0.969884928
2080,0.666374402
2081,0.9190181681
2082,-0.790956616
2083,0.1708594341
2084,-0.669992551
2085,-0.646223131
2086,-0.398175735
2087,-1.606482223
2088,-0.068386516
2089,2.0370904945
2090,-0.159294474
2091,-0.827051133
2092,-0.12681599
2093,0.5057265338
2094,-0.092616266
2095,0.9757496093
2096,-0.957014986
2097,0.5393030331
2098,-1.190949002
2099,-1.936343724
2100,0.9197673182
2101,1.1328876427
2102,0.9614693797
2103,0.3775917748
2104,0.4597188788
2105,-0.214621883
2106,0.1613611462
2107,0.2638934313
2108,0.1036613938
2109,1.462926228
2110,-0.193702745
2111,1.4406359258
2112,-0.906536451
2113,-1.451376494
2114,0.8188209576
2115,-0.98733975
2116,1.0817683413
2117,-0.064188475
2118,1.2076680657
2119,0.8669828889
2120,-1.353392659
2121,-0.956669202
2122,-1.319962616
2123,0.0819431795
2124,0.7732469744
2125,-0.646587065
2126,-0.063021168
2127,-1.589840726
2128,-0.989240819
2129,0.3879081918
2130,-0.171808648
2131,0.9751613501
2132,-0.363020053
2133,-0.989770954
2134,-0.014801534
2135,-1.580291504
2136,-0.870910245
2137,2.9047508438
2138,0.2625830449
2139,1.4923413361
2140,1.166864521
2141,1.3002139029
2142,0.1893085078
2143,0.4603845473
2144,1.0989463305
2145,0.1340753994
2146,-0.159354461
2147,-1.331172522
2148,-2.098344716
2149,-0.794779453
2150,0.3043493475
2151,0.798829237
2152,-0.172543938
2153,1.3161095995
2154,0.8263313885
2155,0.6245014995
2156,-1.289034227
2157,0.3055312634
2158,1.088144597
2159,-0.283336202
2160,0.9624895337
2161,-1.499877995
2162,-0.144883454
2163,-0.090433609
2164,-2.00770208
2165,0.7209511171
2166,-1.98295845
2167,0.1620143514
2168,1.5703899723
2169,0.2772832858
2170,-1.184654291
2171,-2.897937755
2172,0.6607071991
2173,-0.949543119
2174,-0.282700953
2175,-0.777495183
2176,2.1068472472
2177,-1.122434862
2178,1.2760957954
2179,-1.023433558
2180,-1.423587567
2181,0.2145970481
2182,-0.326505165
2183,0.6162106562
2184,0.1827922271
2185,1.3685193053
2186,-0.772053007
2187,0.4722177992
2188,-0.897139823
2189,-1.268870737
2190,-0.421923321
2191,0.4271099323
2192,1.0156887249
2193,-0.338573407
2194,-1.945885906
2195,-0.973954948
2196,-0.756748662
2197,-0.414665311
2198,0.6441065885
2199,-1.796943852
2200,0.4730220007
2201,-0.774128226
2202,-1.969834515
2203,-0.353381143
2204,0.9370429737
2205,-1.446408703
2206,-0.039990071
2207,2.3035707288
2208,-0.647943771
2209,-0.169539171
2210,-0.629415637
2211,1.3963320069
2212,2.3503230721
2213,0.311765146
2214,-2.522265387
2215,0.5027841854
2216,-0.335738446
2217,0.0726240545
2218,0.8756954854
2219,0.305711536
2220,1.3827882488
2221,-0.100739433
2222,-0.276470437
2223,0.9889800528
2224,-0.292772984
2225,3.0335068828
2226,0.6242553864
2227,-0.634432109
2228,-0.423466211
2229,-1.486036336
2230,-1.67147551
2231,-0.071957586
2232,-1.126670188
2233,-0.739446559
2234,-0.442672582
2235,0.0475474801
2236,-1.527865937
2237,-1.152591035
2238,-0.360402841
2239,0.6680522901
2240,-0.306739211
2241,-0.029369007
2242,-0.336091611
2243,1.2656618023
2244,-2.861316092
2245,-0.950750109
2246,1.1483939192
2247,-0.031249488
2248,0.3561522977
2249,-0.463746417
2250,-0.829079762
2251,0.5693101881
2252,-0.951320375
2253,0.8335609913
2254,-0.300807156
2255,0.8046093369
2256,0.3222428158
2257,0.1029322822
2258,0.5093971359
2259,0.1709531989
2260,0.0572343217
2261,0.6657717943
2262,1.6153046591
2263,-0.000464747
2264,-0.836868457
2265,1.0660829753
2266,-0.933655466
2267,-1.35902523
2268,0.2277811372
2269,0.2679622854
2270,0.9483839964
2271,-0.314976468
2272,-0.133636923
2273,-0.65762634
2274,-0.362554443
2275,0.3859243516
2276,-1.838137605
2277,-0.301764529
2278,-0.312022207
2279,-0.400030643
2280,0.8045597658
2281,-0.206120261
2282,-0.659968729
2283,-2.336552526
2284,0.4815217253
2285,0.3927360068
2286,-1.155929177
2287,0.1615652817
2288,-0.52059625
2289,0.0291577992
2290,1.2124512861
2291,1.2477513859
2292,0.7958473592
2293,-1.4785686
2294,-0.343029131
2295,-1.245454707
2296,-0.31398044
2297,0.0404439295
2298,0.4308857138
2299,-0.421924873
2300,-0.230532952
2301,0.029966326
2302,0.9552066779
2303,0.1562627028
2304,-0.865772664
2305,-0.06145647
2306,-0.833304569
2307,0.3108302807
2308,0.7564834067
2309,-0.260728906
2310,1.7751295175
2311,0.9925604533
2312,0.4233270125
2313,0.7008331669
2314,0.284135238
2315,0.7175282826
2316,-0.272284931
2317,0.309472823
2318,0.3763481698
2319,-0.458904668
2320,1.0143787949
2321,-0.022071607
2322,-0.3451421
2323,1.7407815804
2324,1.6705663299
2325,0.9204671782
2326,0.6625566969
2327,-0.553176836
2328,-0.375097149
2329,-0.759597039
2330,-0.085180454
2331,-0.370524951
2332,-0.614538932
2333,-0.773439492
2334,-0.660533692
2335,-1.355175711
2336,-0.615449818
2337,-0.375007568
2338,-0.452478699
2339,-0.761064829
2340,0.3808464184
2341,0.9270331385
2342,0.083170515
2343,-1.413951707
2344,-1.579093878
2345,-1.528094352
2346,0.8971225099
2347,-1.62668522
2348,0.7338186675
2349,-0.364945654
2350,-0.029700229
2351,-0.373801269
2352,0.3064211287
2353,-0.127105497
2354,0.365855642
2355,1.7412557586
2356,-1.21590578
2357,0.548131866
2358,1.1874530089
2359,1.1783422752
2360,0.5948825577
2361,1.3820706793
2362,0.2140391947
2363,-0.338230411
2364,1.8057546486
2365,-0.16341337
2366,-1.136012511
2367,1.7306661817
2368,-0.607620088
2369,-0.697421544
2370,-1.590471616
2371,1.336439436
2372,1.8555898489
2373,0.3505540508
2374,0.6253778012
2375,-1.784340976
2376,-0.876317197
2377,-0.210005335
2378,1.2136377375
2379,-0.947979498
2380,-0.465128673
2381,-0.135902786
2382,-1.145909208
2383,-0.116076426
2384,0.9272745069
2385,-0.684417161
2386,0.2268273457
2387,-0.115556881
2388,0.7174007532
2389,-0.499725697
2390,0.0470520874
2391,-1.578073039
2392,0.555184127
2393,0.8196492088
2394,-0.924353575
2395,1.8536746198
2396,0.5400235557
2397,0.2044816873
2398,-0.524666034
2399,-0.505547921
2400,1.4673297937
2401,0.5407252966
2402,0.261727766
2403,-1.175892876
2404,-0.624987224
2405,0.1220525278
2406,0.2710456113
2407,-0.698629396
2408,0.0114505473
2409,1.2108068972
2410,0.0772711554
2411,-1.662493755
2412,1.5390917974
2413,1.425645181
2414,0.6255412802
2415,-1.21252538
2416,1.7615511844
2417,0.7269115609
2418,0.1489177693
2419,-0.094038915
2420,0.4129270438
2421,-1.656793628
2422,0.4583583962
2423,-1.964390084
2424,0.7276472517
2425,-0.170842108
2426,2.8699552325
2427,0.2062333851
2428,1.3156161095
2429,0.2945776741
2430,0.2399104905
2431,-0.228681126
2432,1.8927870014
2433,2.1271509092
2434,-0.629188509
2435,-0.507210975
2436,1.345507086
2437,0.9896401662
2438,1.4403902652
2439,-0.068068987
2440,0.2427688609
2441,-1.052462688
2442,-1.601088008
2443,-0.426910486
2444,0.4230086141
2445,-0.7769843
2446,0.7349910979
2447,0.555725179
2448,1.0261274788
2449,-1.551119868
2450,-0.945852125
2451,1.4606800266
2452,-0.191337906
2453,-0.837808429
2454,-0.46048707
2455,-1.351353699
2456,-0.475130816
2457,-1.429581409
2458,0.2151661592
2459,0.5326599007
2460,1.868241867
2461,0.5612041806
2462,-2.146813611
2463,-1.423037769
2464,-0.219141684
2465,0.7398856469
2466,0.3991297257
2467,0.5856788632
2468,0.7480418254
2469,-0.300399618
2470,-0.303260315
2471,-0.452012361
2472,0.1161401608
2473,-1.837552313
2474,0.2369845632
2475,-0.044404444
2476,-1.861842419
2477,0.2906495309
2478,-0.263566091
2479,0.0904343884
2480,1.8680064673
2481,-0.272049974
2482,0.5459748602
2483,1.1343690341
2484,0.2165398085
2485,0.6399431048
2486,0.1053421972
2487,0.4241726207
2488,-0.413882062
2489,1.4793737414
2490,-0.767686702
2491,0.1144613127
2492,-0.588930998
2493,-0.41647339
2494,-0.481609988
2495,1.7636866655
2496,0.7734219525
2497,0.1618916986
2498,1.4908336725
2499,0.203589231
2500,0.9557144642
2501,0.1761098587
2502,1.3618039888
2503,1.3125113791
2504,0.7634170713
2505,-1.288364149
2506,0.2162107916
2507,1.2822978309
2508,0.2277694897
2509,-0.773383095
2510,1.3746844807
2511,-0.008354179
2512,0.1573196076
2513,-2.410645642
2514,0.8233477031
2515,1.4759132073
2516,-1.473700143
2517,0.2355032701
2518,1.5576877737
2519,0.1673701083
2520,-1.503987444
2521,1.1849852471
2522,-1.312963738
2523,0.5129490065
2524,0.349304113
2525,0.77579869
2526,0.6260498218
2527,1.216599694
2528,-1.310477717
2529,-0.167148828
2530,-0.178914512
2531,0.2129665615
2532,-1.639337983
2533,0.3843612042
2534,0.2010284914
2535,0.1629863015
2536,-0.671470857
2537,-0.161003176
2538,-1.058328877
2539,0.8343275979
2540,-0.451160623
2541,-1.897110461
2542,-0.55361744
2543,-0.310372968
2544,-0.602385796
2545,1.2831993415
2546,-0.258426443
2547,-0.74200809
2548,-0.277147307
2549,0.623758529
2550,-0.604360896
2551,-0.517442704
2552,-0.43234147
2553,1.0992975186
2554,-0.379303142
2555,0.3768870627
2556,0.7952651548
2557,-2.011984296
2558,-0.281562907
2559,-0.266021847
2560,-0.578280146
2561,0.6589711635
2562,-0.001963572
2563,0.7210994587
2564,0.231533736
2565,0.4807081865
2566,-1.367236588
2567,-0.601576847
2568,0.1280036748
2569,1.7003083392
2570,-1.179581411
2571,0.2182831128
2572,0.7879431243
2573,0.4952443089
2574,0.5342125188
2575,-1.285297382
2576,0.1385821865
2577,-1.976528729
2578,0.3179660825
2579,-0.234162883
2580,-0.708107586
2581,-2.078439521
2582,-0.448552813
2583,0.0472966673
2584,1.4900933578
2585,0.5435272245
2586,0.7101830044
2587,0.2810425362
2588,0.013160048
2589,-1.329385866
2590,-0.381667593
2591,-1.967149842
2592,-2.073176126
2593,-0.877032125
2594,-1.354439927
2595,0.5246362182
2596,0.2007566026
2597,-0.513176178
2598,-1.544783297
2599,0.6442703977
2600,-2.442875512
2601,0.2339076282
2602,-0.472112293
2603,0.1407886678
2604,0.9337872748
2605,-0.091399881
2606,-0.624380846
2607,-0.84460517
2608,-1.027836781
2609,0.1477006351
2610,-1.127041759
2611,0.4411453748
2612,-0.31516345
2613,-0.062834867
2614,1.6890703497
2615,0.2590926447
2616,-1.171539741
2617,-1.191283714
2618,-0.34602937
2619,-1.401044039
2620,1.6390092947
2621,-0.451511511
2622,-0.741514154
2623,1.6611063788
2624,0.0303531922
2625,0.413562843
2626,1.0776415049
2627,0.9739753329
2628,0.5567793139
2629,-1.35848477
2630,0.1926771566
2631,0.3675691435
2632,0.3656794406
2633,-0.64239635
2634,0.5690556602
2635,-0.421381148
2636,1.6267046046
2637,0.5308254037
2638,1.1855863389
2639,-0.205264754
2640,-0.511917366
2641,-0.167351569
2642,0.0987376661
2643,-1.533165708
2644,0.584177345
2645,-0.878887038
2646,1.2135850827
2647,1.0306375898
2648,-1.847453061
2649,-0.262275978
2650,-0.352981002
2651,-0.711646796
2652,0.4756402318
2653,0.2932563499
2654,-0.26544515
2655,-0.432027628
2656,-0.475595261
2657,0.0462075238
2658,0.6892081305
2659,0.7767371249
2660,-0.305686505
2661,0.8324202181
2662,-0.356443051
2663,-1.030482348
2664,1.4362618918
2665,-1.142431737
2666,0.2653302456
2667,0.2475054429
2668,-1.182033217
2669,-2.023754534
2670,1.3546682755
2671,0.9331012261
2672,0.2957734913
2673,1.1445992858
2674,-0.363232108
2675,-0.299850517
2676,-0.812751717
2677,-2.380097361
2678,-1.26309213
2679,0.8493578429
2680,-1.385523244
2681,-0.064164157
2682,1.9395882271
2683,-2.768818364
2684,-0.222558144
2685,0.338159603
2686,-0.700498087
2687,0.0887882881
2688,-1.198634317
2689,-0.332797508
2690,1.8566494743
2691,-1.024739346
2692,1.8229432641
2693,-1.21223827
2694,-0.706728922
2695,0.0901479104
2696,-0.330070794
2697,-0.464424145
2698,-0.336081487
2699,1.7088231564
2700,-0.074835651
2701,1.1684127485
2702,0.593714505
2703,-0.184482986
2704,0.7313702302
2705,0.988996383
2706,0.3457085998
2707,-0.646509085
2708,1.3575063594
2709,2.5508140988
2710,-1.410360629
2711,-0.541401927
2712,-0.664268597
2713,0.9575815342
2714,0.263314949
2715,-0.789554057
2716,1.0073332137
2717,-0.372723508
2718,1.2161439271
2719,0.1165965596
2720,1.8862382029
2721,-0.885219761
2722,-0.273891173
2723,1.0744920644
2724,0.0233745167
2725,-0.423803679
2726,-0.215960328
2727,-2.806505297
2728,0.2668406688
2729,-0.933717293
2730,-0.631311348
2731,0.4030320189
2732,-0.550832311
2733,-0.106101643
2734,0.4373800944
2735,-0.939308865
2736,1.2821745981
2737,-0.779039584
2738,-0.00626069
2739,0.7936142401
2740,0.7400596768
2741,0.4700813446
2742,-1.624203769
2743,0.5373586052
2744,-0.769093792
2745,0.1934629183
2746,1.9935128042
2747,-0.295971926
2748,0.2733975638
2749,-1.424724296
2750,0.7335167101
2751,0.2972904269
2752,0.8468390983
2753,1.1915647411
2754,-1.252551328
2755,-0.844326215
2756,0.4094179036
2757,0.3201692559
2758,-0.20951472
2759,1.2224746692
2760,-1.362559599
2761,0.9784448115
2762,1.0224331132
2763,1.1920074307
2764,0.0528759236
2765,-0.395028394
2766,-0.447775268
2767,-1.406247072
2768,0.0850017697
2769,0.2304471737
2770,-1.208261912
2771,0.5041822676
2772,0.1481583216
2773,0.792722035
2774,0.6740098885
2775,-1.841773572
2776,-0.265614699
2777,-1.244641789
2778,0.2531798098
2779,-0.912297868
2780,-0.799536955
2781,0.2778919878
2782,-0.858712729
2783,0.9063007327
2784,-0.491958507
2785,-0.884455611
2786,1.1136952324
2787,-1.679390838
2788,-2.45266929
2789,0.2901792956
2790,-1.579940994
2791,-0.771253862
2792,-0.862089847
2793,-1.122318408
2794,0.0050749974
2795,-1.059119737
2796,1.6255024913
2797,1.8039900481
2798,-0.447905261
2799,-0.24506721
2800,0.5966727157
2801,0.0048618482
2802,-0.058555993
2803,1.4571807063
2804,0.7273677402
2805,0.6997817561
2806,0.2011353986
2807,0.1592350665
2808,-1.485144811
2809,-0.448494737
2810,-0.480406657
2811,-0.851907924
2812,2.7464509626
2813,1.3432348982
2814,-0.133871123
2815,0.3702287654
2816,-1.322113498
2817,0.3012460483
2818,-0.776880787
2819,-0.413482355
2820,0.8047977347
2821,-0.456873058
2822,0.5557628474
2823,-0.33105358
2824,0.2805975172
2825,1.1569746733
2826,-1.009587309
2827,-0.096471137
2828,-0.425318436
2829,0.8173118773
2830,-0.736440114
2831,0.6243590818
2832,-2.441229326
2833,-0.099016075
2834,0.7652423175
2835,2.2713308527
2836,1.0880379838
2837,0.9801817214
2838,-0.733244907
2839,0.4099675609
2840,-0.198767124
2841,-0.172043269
2842,-0.180004659
2843,0.3840317045
2844,1.3260207904
2845,-0.294537247
2846,0.465329729
2847,0.3352990658
2848,1.7527408419
2849,1.0046750921
2850,0.7924732562
2851,-0.601870089
2852,-0.346888818
2853,-1.560265737
2854,-0.193345888
2855,-0.664777063
2856,0.3454366395
2857,1.2127850884
2858,-1.292998375
2859,1.0091603751
2860,0.1710082274
2861,-0.159406927
2862,-1.07673864
2863,0.8325429279
2864,0.0547344022
2865,0.5359647698
2866,-0.601954439
2867,0.5278959892
2868,0.9870864674
2869,-0.627481311
2870,0.8972547755
2871,-0.604635342
2872,2.7004925118
2873,-0.868494228
2874,1.606925952
2875,0.1108701532
2876,-1.27387221
2877,0.8191258003
2878,0.232777622
2879,-1.027669054
2880,0.4334096902
2881,-0.632121456
2882,0.7477279529
2883,-0.012920991
2884,0.1737911422
2885,-0.324563083
2886,0.7790001233
2887,-0.545759486
2888,0.5794302879
2889,1.0143950103
2890,-0.409371745
2891,0.4558857542
2892,-0.504475015
2893,-0.785214411
2894,0.3766766755
2895,-0.215488922
2896,-0.952582674
2897,0.1144796575
2898,-0.159659026
2899,-1.581916406
2900,-0.197011798
2901,-0.978162362
2902,0.0781063401
2903,0.7812239247
2904,1.1899948046
2905,1.3092559974
2906,-1.339008976
2907,1.2276374987
2908,0.8117677723
2909,-0.050493818
2910,-0.783956454
